Id,SalePrice
1594,153706.36150142452
1595,121880.8639305516
1596,223206.3826692134
1597,152894.2841379544
1598,197410.1725856749
1599,186269.65187017436
1600,185860.2456200536
1601,22447.00021136328
1602,114096.75255394552
1603,64297.895398541776
1604,246975.33331126475
1605,248447.23040490824
1606,169267.02129270317
1607,177791.19962564326
1608,223940.38142605431
1609,214877.6526136099
1610,160551.51880419286
1611,144645.30881488186
1612,165672.28378371007
1613,172698.5636024111
1614,123160.42307200667
1615,81882.83245816655
1616,56373.76435898527
1617,65129.57167527199
1618,109072.61002939887
1619,137358.40591785466
1620,166800.85974616976
1621,129402.45428697029
1622,149418.09825122933
1623,271689.785403851
1624,210162.69332384653
1625,121930.09533838369
1626,166719.3077287093
1627,188470.2266061757
1628,271977.8887202563
1629,188394.8506648359
1630,321235.260544287
1631,217707.02613236487
1632,238523.00804131705
1633,202610.8165868373
1634,191393.73473402928
1635,167573.50365192624
1636,153912.26678255002
1637,181996.05269830505
1638,203831.7464789794
1639,200532.80641440567
1640,270138.4818286053
1641,193509.19799731014
1642,233659.39879637494
1643,241071.39930462217
1644,250640.61447906677
1645,213554.37648292194
1646,157664.4789998463
1647,167258.12564856536
1648,134082.92160882393
1649,131705.19608465445
1650,81510.76835288487
1651,101084.88027574918
1652,90517.8300956943
1653,95403.77898666186
1654,137652.6448205629
1655,130279.95520884477
1656,130646.16819025888
1657,139135.67143220076
1658,149993.10757570885
1659,121653.3258164864
1660,154768.08696970282
1661,382163.84081522294
1662,321289.6411859321
1663,339900.9088536486
1664,413389.075682005
1665,317961.1002647573
1666,281874.45957301033
1667,300543.76160640386
1668,326188.2311467782
1669,273038.48353192006
1670,331136.05020902934
1671,261336.69908676852
1672,344590.8591762264
1673,290043.34112857113
1674,252051.704875661
1675,192213.87529932268
1676,194897.14662334588
1677,211966.91346552537
1678,396265.47617931897
1679,310141.72894233675
1680,318741.60662674194
1681,281910.4876615697
1682,273573.57389044226
1683,200952.50964564295
1684,206144.87647890885
1685,192633.60792283443
1686,174382.66074238057
1687,197116.9633314846
1688,217403.17850201894
1689,222910.44509574102
1690,210206.63637754507
1691,199335.7551844964
1692,248012.40608111367
1693,190262.2567941718
1694,173539.8808678756
1695,178174.03521173284
1696,258448.7723996325
1697,186334.96249046043
1698,313414.63536807743
1699,292387.04593294713
1700,247572.11881845954
1701,276135.5133800611
1702,259121.55676151134
1703,256845.78959688207
1704,258995.58676814914
1705,255536.04331636665
1706,369119.14117873216
1707,219739.31937256828
1708,228426.33007801304
1709,273045.2772777252
1710,241766.79167659517
1711,260909.74780752824
1712,276409.96216750576
1713,249961.23306238645
1714,229769.52151841891
1715,214322.44941699802
1716,204504.7035308434
1717,198290.50711634354
1718,155778.8886442136
1719,238377.33379014902
1720,248979.19021262307
1721,198479.44225941243
1722,143846.13674614934
1723,143788.7788276568
1724,226621.1031343178
1725,243443.64905163602
1726,205499.56923119046
1727,166999.11931080377
1728,199482.84857462585
1729,163748.53924845252
1730,177636.59028646196
1731,115992.55393916254
1732,107711.0349688749
1733,114328.71946562734
1734,118317.86065492097
1735,140409.4317232609
1736,111440.55498927669
1737,316830.42050154624
1738,250171.58090979067
1739,285994.8429415054
1740,214665.75567276805
1741,185110.82506832058
1742,161697.9823147696
1743,177693.76134450774
1744,326038.43931459286
1745,248446.2217261949
1746,256238.14464977442
1747,232807.39382036624
1748,231788.0178468781
1749,149148.06838181056
1750,127435.72377181645
1751,266571.8496758102
1752,109024.65125512812
1753,162987.05333769234
1754,205974.697441037
1755,159651.01637740346
1756,114298.82872035053
1757,110626.89124073811
1758,124243.7739376524
1759,175118.14483465807
1760,152096.33521791597
1761,133739.41721909936
1762,171011.513666268
1763,174595.28689261724
1764,108230.54719880866
1765,197983.8341553421
1766,193969.55911874294
1767,222040.28971699352
1768,149793.31686521063
1769,178140.34707367307
1770,167721.77177079162
1771,106813.95593004342
1772,139943.04394231783
1773,109314.9000807925
1774,143212.68236950363
1775,143868.05248018616
1776,137697.5745000908
1777,87026.13533069438
1778,150289.70874434587
1779,142335.8476315645
1780,175578.23393396052
1781,124414.52598712702
1782,61907.049731931285
1783,126594.39810215498
1784,107629.88709375536
1785,115190.32706589364
1786,114372.32969847876
1787,177799.73343074933
1788,62199.58905827459
1789,91974.00422005884
1790,36253.96436382187
1791,185767.56011856438
1792,175831.24270385853
1793,170283.14646627032
1794,168976.45926518948
1795,140408.09470297152
1796,156349.20125546886
1797,123134.5102812044
1798,119767.24533882727
1799,90083.76237057392
1800,111946.55208992447
1801,111273.55518530586
1802,127062.10836617652
1803,160124.0251475616
1804,111536.50420143249
1805,140567.78883738047
1806,145049.9443102625
1807,145909.57703677297
1808,115496.15472086344
1809,145040.41342336513
1810,143389.35207103458
1811,129008.0619439698
1812,112708.0246006643
1813,121564.35869492056
1814,70377.52379691969
1815,28491.008582863928
1816,116294.53321108026
1817,103510.70096022998
1818,166129.20877308008
1819,117468.26051330332
1820,50569.009340027376
1821,146790.61279184857
1822,139165.83258756218
1823,19909.254999477824
1824,144910.09361363167
1825,138674.9385017369
1826,87059.26768026437
1827,83275.84447394303
1828,137839.44592154343
1829,93419.45225698766
1830,156601.08527806238
1831,191669.85263410571
1832,99279.01876754955
1833,153080.95918272296
1834,140574.5087499416
1835,116885.99642801339
1836,132497.63499427598
1837,74416.32569589917
1838,114894.16287615403
1839,92212.61119423587
1840,113257.77664776144
1841,107281.67111731174
1842,73298.26775958933
1843,121721.73442306925
1844,134595.22209292217
1845,155282.00331386592
1846,158071.3942220703
1847,192624.47922780714
1848,29124.106724811863
1849,136121.23109364737
1850,117190.43438454378
1851,153750.05065660027
1852,117307.64059231133
1853,116127.56778489759
1854,196414.01767252656
1855,193683.90726138555
1856,246221.23891013357
1857,167526.8717793604
1858,141593.6869469616
1859,117046.77604825748
1860,124841.60134226698
1861,115523.674505018
1862,242707.5737948945
1863,240267.05707635597
1864,240298.5033094173
1865,332062.8494851065
1866,312185.62012468604
1867,232718.6050400273
1868,275499.82894369523
1869,212310.2423562939
1870,222611.73570321666
1871,239274.6476335382
1872,188597.64550937663
1873,227043.51401764445
1874,141556.1192548308
1875,182048.42635660782
1876,187390.63982084894
1877,213256.56396637968
1878,219599.18866564363
1879,111748.84165421041
1880,121233.36544505018
1881,229351.78341972624
1882,263573.3808363972
1883,203289.76977763762
1884,223415.64293299272
1885,241990.52543897717
1886,267057.4066714405
1887,216751.84957805352
1888,254683.45713952967
1889,180469.42023745828
1890,107119.89705217256
1891,124372.64596632448
1892,77632.38612035855
1893,126375.88275766882
1894,122301.59360740671
1895,168326.11107936274
1896,125825.61491637275
1897,104311.65381354613
1898,125279.68140596237
1899,155060.5044493305
1900,152016.53615588503
1901,155745.651351631
1902,147800.63211693612
1903,205525.72491816818
1904,124479.08612188492
1905,179013.69342854878
1906,145505.11191028735
1907,195770.30664945586
1908,115658.25684305989
1909,116568.61416612158
1910,121579.82598665704
1911,205379.41904755431
1912,290463.6260855621
1913,138741.30136624112
1914,53124.34456348617
1915,279985.7703585018
1916,43672.30473154329
1917,258567.15964638162
1918,147380.46445554128
1919,173061.09851720557
1920,157548.87783090046
1921,341668.6637802301
1922,302161.1406979986
1923,243147.3327674558
1924,213017.66726540108
1925,244014.50321157204
1926,350383.0167672599
1927,133921.4350229313
1928,174117.39488327585
1929,116651.40204633081
1930,149852.51517735497
1931,124469.60493293477
1932,132416.16018435848
1933,181066.01880379286
1934,180363.3172455155
1935,167062.0489354849
1936,179298.70174340706
1937,187135.785571723
1938,178742.41526605273
1939,260144.4050901503
1940,200863.4081665728
1941,180072.83810462567
1942,175538.31290352636
1943,210874.91776802597
1944,285419.00243711297
1945,341475.4714083567
1946,166438.9209463304
1947,277998.0036228618
1948,195088.42321927723
1949,253432.39965441904
1950,204693.8588829998
1951,271369.798705111
1952,247868.19008586614
1953,163318.56805313082
1954,219777.1748684828
1955,132641.61721725107
1956,320119.42831154494
1957,172014.68991354833
1958,285156.97703674145
1959,126770.63503547563
1960,99023.41984408883
1961,103430.43068262303
1962,93877.98905474413
1963,111168.64260323993
1964,88935.53650248062
1965,125475.51317826987
1966,135341.60035391187
1967,260569.2753407197
1968,325873.4577221094
1969,346866.8627258925
1970,325245.7119645659
1971,392095.09102257615
1972,313305.93358279887
1973,306133.0171881646
1974,284544.05775359797
1975,419300.6443147724
1976,264764.6711109971
1977,307024.4581285718
1978,320377.8821092657
1979,316851.250965099
1980,205691.75140950718
1981,313972.05521025206
1982,218125.04616903528
1983,219000.94273080665
1984,192654.3277381743
1985,205540.36044493338
1986,215065.08665576574
1987,201257.12634204968
1988,197790.53196184657
1989,222431.31639521525
1990,237023.16255070292
1991,216775.33868662704
1992,237051.5019664658
1993,191817.53306791105
1994,251857.5693705348
1995,196654.52656984338
1996,275560.5668104519
1997,290486.3461975974
1998,281254.2767107079
1999,269662.83637317945
2000,301386.5787813708
2001,268832.8398422946
2002,235881.5307401323
2003,262071.74246250195
2004,269217.3248971107
2005,244081.86383026774
2006,234235.19316103333
2007,260113.87241324334
2008,215601.27073100832
2009,207858.8441511224
2010,228310.46356238984
2011,165026.83189039287
2012,197902.14551379406
2013,192084.11441078782
2014,203880.06526543185
2015,214909.17179575763
2016,199464.56855900853
2017,217915.46293902566
2018,117809.59914446076
2019,126336.66915841139
2020,92383.28581394171
2021,91744.01939039853
2022,188161.6815147017
2023,137998.40917854238
2024,288917.2505219894
2025,339095.0771907875
2026,193322.850087103
2027,149581.23944819946
2028,168274.30617903138
2029,148154.7501956681
2030,257745.96989830973
2031,239891.38610957866
2032,234473.40696086801
2033,242469.92366004325
2034,168692.23136092958
2035,215706.17679728713
2036,210339.17635606218
2037,211475.97421436015
2038,341164.24294790125
2039,221557.531150362
2040,337092.16493285773
2041,305373.1006786469
2042,233373.41630627558
2043,173055.59058307277
2044,195096.6105055493
2045,212029.12710574456
2046,134197.20356027855
2047,132321.30058628373
2048,144363.80106133973
2049,130365.56088150086
2050,180967.1581867947
2051,131037.57867593574
2052,109535.53796953498
2053,144550.36692197458
2054,77960.273996262
2055,178853.56578378342
2056,149633.85207295362
2057,115068.62932061772
2058,215790.4624624678
2059,126638.78901940517
2060,182133.1837565245
2061,192885.45895398405
2062,111712.08884253164
2063,106798.79217133066
2064,122492.85325546595
2065,136167.48224231612
2066,185451.57256991277
2067,146771.51203918195
2068,140086.8358424013
2069,92747.97869657908
2070,106691.51857444583
2071,92198.73262234131
2072,129761.75210028989
2073,129572.33730097671
2074,176341.36932073892
2075,136980.46031954075
2076,102199.3815282734
2077,127806.13443708449
2078,107932.66196830977
2079,137665.56979705588
2080,126620.41792478567
2081,123503.8312817055
2082,119159.72492260851
2083,138840.00103135995
2084,101287.1885099246
2085,117054.1122967286
2086,147468.69920304144
2087,137246.38531248676
2088,115137.24812188627
2089,68091.75837598373
2090,142228.33963983544
2091,89124.85297863485
2092,147747.6460579962
2093,177960.37818902926
2094,149841.1099340259
2095,136408.2989173106
2096,96431.826376132
2097,87813.55357265523
2098,136495.53742228253
2099,15239.131113272917
2100,66507.08293758064
2101,98436.93888418238
2102,157915.56392977395
2103,96108.84475127314
2104,151533.11688731436
2105,155393.6195779366
2106,59078.5942974042
2107,200624.7448756308
2108,117694.7579921672
2109,111547.89157466672
2110,131262.89382070038
2111,181586.32134069072
2112,129898.762565349
2113,109998.01250616462
2114,125333.85833748127
2115,157804.34144962736
2116,93266.78749259654
2117,142729.9830614061
2118,126525.15199819923
2119,113076.28054664475
2120,103985.66426587461
2121,75125.19665401964
2122,89549.46328598444
2123,102815.35368882985
2124,175421.24673879967
2125,135231.62389050963
2126,130383.29616195738
2127,162237.98733282668
2128,164129.8138585768
2129,82305.0865230606
2130,126036.61436089619
2131,130030.84791365344
2132,112893.18239387586
2133,120637.63176324256
2134,116711.19128470328
2135,86007.30719011734
2136,79120.57005602888
2137,128279.00062733282
2138,116326.41770888059
2139,148402.26826997238
2140,136486.19548899741
2141,168535.45538458484
2142,125617.41194466726
2143,139407.5428811746
2144,88149.90670232
2145,135588.03891073848
2146,174727.1573215152
2147,135937.83926215235
2148,134394.6089840521
2149,129005.79830713102
2150,213818.852140734
2151,135804.20291473062
2152,170155.74701767295
2153,192678.86439948188
2154,97480.22160543934
2155,159348.16813498375
2156,283169.1554223217
2157,244072.76933461742
2158,258016.95851316443
2159,255037.50312826753
2160,201088.77838191472
2161,251279.32958083786
2162,321209.3208562118
2163,323837.9289216841
2164,239290.28898556606
2165,193903.5040267476
2166,142082.75346612
2167,192279.5381451293
2168,177922.45538228386
2169,202734.92898938683
2170,217666.61503818064
2171,143958.11642538913
2172,112241.64580699094
2173,186831.65654412724
2174,248737.49979309918
2175,273051.67337695055
2176,265591.47382177494
2177,254075.2589793731
2178,239927.21915175865
2179,136636.344646521
2180,180609.9013729961
2181,206046.25758251236
2182,223227.70290045126
2183,201508.5339731507
2184,126332.17828373799
2185,119669.2075660064
2186,149110.91948408686
2187,156780.26740017318
2188,159190.53519645866
2189,354210.36773968826
2190,67956.01844476582
2191,80031.27653826194
2192,68797.09839141619
2193,106050.92208227226
2194,119059.51043286589
2195,87112.6196714693
2196,89699.03901956737
2197,93389.67599777585
2198,186592.2884742001
2199,160381.69183226046
2200,134750.77474405357
2201,133423.39596318372
2202,201882.9935697054
2203,115596.14155407756
2204,164603.2908569091
2205,111845.91445526492
2206,155907.53894325296
2207,200724.6997943894
2208,226125.3692162928
2209,199700.0660199526
2210,112954.3203455946
2211,114808.33804820875
2212,122925.49581286186
2213,104992.72933488662
2214,191841.2898304777
2215,98062.41545503575
2216,154101.96204934776
2217,57372.56345936876
2218,95613.26594113886
2219,78083.9689143684
2220,15939.15048883995
2221,280245.44925074955
2222,230885.54174054187
2223,265686.0709876248
2224,218748.88998045918
2225,115732.60338991016
2226,172869.74451657644
2227,214898.4642837691
2228,252230.67092062818
2229,245660.49697767754
2230,155134.6065443083
2231,214305.12902290595
2232,209243.86330865195
2233,199646.34959889937
2234,254853.49698779278
2235,225978.51538433944
2236,259151.2633696858
2237,278691.3319767924
2238,168011.381799863
2239,151694.36640044558
2240,137713.4860035379
2241,116434.19345543216
2242,98922.97321604419
2243,119011.48483458952
2244,80492.55666554552
2245,82145.07570607924
2246,142253.9385322352
2247,126688.85862161676
2248,125378.56027516062
2249,111980.3818104843
2250,119322.35224323651
2251,142735.0985511273
2252,184199.28995800173
2253,157356.698440667
2254,189321.30800037234
2255,182974.86778908313
2256,190606.54619918432
2257,202389.67593052855
2258,169216.4932542644
2259,185677.10734584735
2260,117909.62584645084
2261,195055.43950773854
2262,203560.21690401534
2263,308972.3504549891
2264,418106.1306027143
2265,160875.2529034024
2266,248990.5321605627
2267,331658.9823302905
2268,368078.9748203011
2269,152834.43644652847
2270,210583.26552155425
2271,209890.4374433424
2272,225165.439557428
2273,160510.2194207369
2274,177363.38302210398
2275,169341.15476798965
2276,183552.83887100063
2277,178949.77733054676
2278,159328.15527005141
2279,109225.12995242156
2280,111220.81246249883
2281,179317.10483631853
2282,177552.8587109559
2283,105005.56842121737
2284,100877.58188075923
2285,143405.43982923706
2286,113830.47184835325
2287,328922.34450803936
2288,259489.71279176307
2289,301736.25267224194
2290,378168.7228146173
2291,311546.8343708682
2292,381898.89002312726
2293,387863.2242285733
2294,337714.5718706037
2295,391180.35608652723
2296,283398.2428654481
2297,314820.36424229667
2298,331878.9669230144
2299,328581.89349454327
2300,287951.00158915995
2301,265267.47333498555
2302,236841.07216787222
2303,261536.71591536433
2304,255493.38016287965
2305,190951.02895803092
2306,188872.55294192286
2307,193852.45505137648
2308,234459.17405899317
2309,294842.95853352797
2310,219573.02016278094
2311,203504.26401642937
2312,198453.73260878617
2313,188231.26604745374
2314,185102.4892428944
2315,200017.20425087397
2316,205605.37814822176
2317,175867.83490260664
2318,189912.97460620457
2319,203391.83907601345
2320,203713.39478580627
2321,229453.75452531915
2322,206355.04665107175
2323,197154.40765191862
2324,205845.70939023994
2325,229896.2972396707
2326,205073.30582034332
2327,223637.55051329907
2328,238019.35549827327
2329,187268.64117203985
2330,199045.49068929136
2331,306028.578454651
2332,340854.56181213236
2333,302990.76955086074
2334,259453.2107093615
2335,270839.77886334964
2336,286774.6332118191
2337,216041.93854097233
2338,254357.84828395498
2339,249954.38295313856
2340,369844.8048932272
2341,228056.29703154298
2342,245060.8480769518
2343,235233.319901555
2344,242599.64274383168
2345,250597.5770719974
2346,225561.57977065016
2347,210682.64639009847
2348,252636.8190478466
2349,192352.76808246566
2350,273627.66627524863
2351,291725.96887808846
2352,267046.1015474084
2353,260111.02466759033
2354,160624.18185789871
2355,188744.5028361485
2356,161916.42858318554
2357,225514.0151900701
2358,215400.5606829258
2359,148938.8682526239
2360,121736.6477059924
2361,128952.53675283551
2362,281999.20229930314
2363,130995.90923206377
2364,165474.21766754668
2365,224138.50575704302
2366,199040.68570608512
2367,227097.45252915204
2368,196102.69400643517
2369,224531.2518284421
2370,150102.38328393656
2371,160270.83873621147
2372,208130.41751443924
2373,288184.7195705568
2374,301234.8563274232
2375,245512.4127835007
2376,300241.7252415168
2377,338919.09594030806
2378,146907.59571210056
2379,211257.76940705362
2380,145177.45444116622
2381,163664.8635804558
2382,243316.93010102218
2383,223463.30737255645
2384,255637.1804657086
2385,165519.37515401898
2386,130177.96760492353
2387,122456.5775307338
2388,112388.11967052787
2389,133409.82003799
2390,151035.44214800367
2391,127411.04389506741
2392,113175.88224113292
2393,171834.33405664726
2394,124493.71366494425
2395,197486.89378720336
2396,164700.5714877025
2397,206032.07198623542
2398,125650.29617665551
2399,62934.7067707454
2400,31681.245789152774
2401,115138.30979052944
2402,146791.74138165597
2403,125503.68244002375
2404,146197.89641470983
2405,159631.47416693112
2406,134503.6317093232
2407,115457.33105661761
2408,138521.79753796535
2409,127558.6414984806
2410,193960.73151866987
2411,106066.99507640315
2412,161994.57834332384
2413,121682.60553448823
2414,138880.6908258701
2415,123701.12316701098
2416,128744.7039505051
2417,136987.93680337636
2418,116200.7083166137
2419,108828.7656816451
2420,105791.68987134706
2421,144780.41284461442
2422,114589.29870148427
2423,135002.0711362307
2424,150993.65411164257
2425,224516.39231311472
2426,112779.9776998262
2427,121485.02375011181
2428,197253.87434153917
2429,102012.08875607832
2430,128709.71376503524
2431,110377.46616846563
2432,129302.31167978425
2433,146655.11738735292
2434,126983.51533045314
2435,146052.87142130896
2436,114135.11543508575
2437,106962.08787150162
2438,102219.29050540464
2439,114783.576278784
2440,126411.28634854358
2441,97243.77807360739
2442,97675.8860493
2443,137495.53844205916
2444,123446.83232272639
2445,78965.03208272984
2446,124200.05898506126
2447,225299.63495700966
2448,144382.1229882624
2449,109335.12946007347
2450,150458.04189204646
2451,122138.84361764733
2452,210484.48680763657
2453,103106.95301247649
2454,151578.9427069709
2455,129119.0559750496
2456,127386.04641194097
2457,114689.69990332575
2458,124667.86824087279
2459,117081.03874311803
2460,135916.08235338185
2461,116860.76123587781
2462,132936.11384605936
2463,111348.219151329
2464,185516.28498033716
2465,120760.99536640978
2466,88764.23979043675
2467,151690.19920040682
2468,80916.53139362694
2469,79825.51650624134
2470,203596.9968450633
2471,231329.0081153045
2472,172616.30626834463
2473,77625.4788843234
2474,88391.23444913603
2475,237009.26438232063
2476,109634.11409663215
2477,100702.9540326534
2478,159709.64341219875
2479,86938.22858706184
2480,156052.69731281305
2481,118054.34095402695
2482,116044.25030545486
2483,108914.17865436665
2484,120763.17479071986
2485,127548.03650125893
2486,152025.9016649729
2487,203656.78293717216
2488,187438.6092255565
2489,156672.11880021193
2490,143252.99967709286
2491,136411.07975161218
2492,195315.9928695784
2493,154843.9275044592
2494,162663.27480357766
2495,108708.24905555861
2496,245841.4478815333
2497,169156.38829003755
2498,91827.59877844619
2499,87897.0289600101
2500,128962.04319770324
2501,128802.77187522345
2502,138761.30662442103
2503,120348.88010415222
2504,197525.77318963862
2505,239300.90482534363
2506,253469.73454278678
2507,293893.82572050387
2508,257427.2832229977
2509,227734.83638418763
2510,238594.21551274526
2511,200669.14218258628
2512,219670.17458313494
2513,242200.42944852996
2514,334076.6244805763
2515,130264.72382166253
2516,158685.13152129648
2517,137348.4853515247
2518,156250.56771526756
2519,233266.7949171897
2520,220071.07563170276
2521,212019.07765254765
2522,227168.05553167238
2523,92235.5729343316
2524,116570.47018259749
2525,122655.19226973312
2526,113867.5372635495
2527,106748.8663859715
2528,107991.41217389182
2529,100767.11921922372
2530,106669.19017255335
2531,247244.69665271626
2532,227587.17228331097
2533,220919.92935274608
2534,246304.5384584202
2535,278527.2467669577
2536,250177.32838946284
2537,256178.10247322428
2538,203260.20367639605
2539,195248.3426324328
2540,190841.39102018002
2541,203702.6472545998
2542,169920.7709831884
2543,102943.85142499939
2544,98536.91149276409
2545,125756.82796924777
2546,146242.86167948635
2547,141055.50358862677
2548,168968.06065437951
2549,139469.6402794914
2550,611927.612080468
2551,125981.15364623889
2552,118090.72603053022
2553,69084.43086713282
2554,84354.07888756465
2555,102842.75163071704
2556,76899.03409196997
2557,65848.71658866746
2558,158935.8138555016
2559,121056.1942273756
2560,144154.56305209015
2561,135455.38903835768
2562,143591.0357230828
2563,135827.79897030545
2564,183302.86361293556
2565,153936.00173393276
2566,119906.52264431897
2567,105019.2219855673
2568,185042.00560511413
2569,199869.88414035324
2570,113222.34649551935
2571,165150.41499037395
2572,156938.4055327776
2573,207537.94480074945
2574,317788.81247412297
2575,127827.25777448158
2576,151151.7816698152
2577,139294.45444435795
2578,87288.88772370438
2579,33110.05279505157
2580,113653.99581039541
2581,84100.31846638108
2582,144772.02821780156
2583,248076.50592608112
2584,163349.64610756128
2585,184258.68127778466
2586,233488.2545494388
2587,197276.00163831096
2588,152325.8947514554
2589,148807.42218266678
2590,217256.40746682143
2591,263723.5084130743
2592,241760.51667500782
2593,262551.54287984024
2594,193260.44038238272
2595,236009.78512455328
2596,290383.3740174695
2597,211226.5149081112
2598,276457.9203884101
2599,345996.9303096243
2600,197132.46309571547
2601,132336.20502024065
2602,58893.43240749152
2603,62948.58939222159
2604,68352.92140658414
2605,63791.38780865027
2606,129675.9712493896
2607,218633.074120853
2608,217621.55548850333
2609,165001.12236878922
2610,109417.38889821048
2611,146127.6309105323
2612,141667.73487516277
2613,132534.99564733217
2614,116422.63385447397
2615,165651.22475487052
2616,167058.60536329722
2617,178225.70295855994
2618,209512.21993735823
2619,220752.97823588876
2620,183295.09244181935
2621,182761.98677247277
2622,195322.042366201
2623,248396.71891152672
2624,285438.2159552655
2625,307904.4097758362
2626,171894.42790937927
2627,173055.77344257213
2628,353325.29868237546
2629,420188.10303334886
2630,325140.0135063359
2631,408214.7219202941
2632,346520.24194033875
2633,266862.2146189835
2634,364611.87990037864
2635,159550.92472923698
2636,204037.04940518906
2637,192103.22226837242
2638,264857.9809905357
2639,195666.16161329814
2640,152800.2482989942
2641,81872.87309225496
2642,181715.15090933425
2643,90896.32191009732
2644,110527.71069768384
2645,104627.70511549665
2646,89938.13369555718
2647,105602.91408503796
2648,132211.91050789453
2649,159782.95513939235
2650,139757.41280962195
2651,133342.76007713354
2652,338337.45531712996
2653,260254.65255346015
2654,244874.99692826084
2655,362985.3744434789
2656,306862.7660576474
2657,336828.2598377889
2658,292533.9718037488
2659,291569.87477019476
2660,304393.32983326504
2661,332577.4296929366
2662,335713.99348978355
2663,278207.8426982841
2664,289597.9601762772
2665,283920.08488848235
2666,300294.3194298692
2667,192966.19645903868
2668,204197.70349877444
2669,198348.09475127602
2670,282873.9036675578
2671,213556.84929946452
2672,192836.27945532778
2673,196034.67843618183
2674,212768.93912870644
2675,173390.47995285588
2676,218275.74258557585
2677,207918.2788100017
2678,264271.3819281665
2679,263182.25713857904
2680,268887.71387350745
2681,332840.43830908055
2682,313317.41797427647
2683,419053.60501689784
2684,290582.4690580056
2685,322490.9613525551
2686,274998.6451660677
2687,267186.67804682814
2688,250495.6588315674
2689,226996.0530819411
2690,345072.32007958373
2691,207312.10968063504
2692,162429.0750522906
2693,224843.51450595222
2694,166323.87312864896
2695,227832.86544166287
2696,219785.7246061698
2697,199121.4662870635
2698,218727.82126304356
2699,172581.7510201307
2700,160664.2545391329
2701,155521.85956636877
2702,113127.02923594444
2703,159518.0040181851
2704,164108.54130846588
2705,108199.99526827004
2706,105487.91552607041
2707,125492.76387933444
2708,125389.70133920672
2709,120540.12481219764
2710,127330.33142623446
2711,298876.3911011215
2712,328935.7750293127
2713,187757.65554420667
2714,159912.51676631058
2715,164969.52125544645
2716,158452.60647049895
2717,227878.732977598
2718,242158.77247691073
2719,146244.71483545055
2720,195859.97555647418
2721,119063.95154958173
2722,162549.0847506938
2723,140464.24575138316
2724,111777.23348846921
2725,124242.09511443548
2726,128723.33373728686
2727,175142.0663954227
2728,190031.72412093505
2729,134595.06478252492
2730,146874.97505274226
2731,128997.01411161691
2732,137785.28534023676
2733,160482.55276726096
2734,175399.1301081137
